film_id_x,titre,genre_principale,date_sortie_france,date_sortie_usa,image_url,synopsis_x,duree,note_moyenne,acteurs,entrees_demarrage_france,entrees_totales_france,budget_x,recette_usa,recette_reste_du_monde,recette_monde,film_url,film_image_url,release_date,duration,age_classification,producers,director,top_stars,press_rating,viewer_rating,languages,distributor,year_of_production,film_nationality,filming_secrets,fr_entry_week,us_entry_week,fr_entries,us_entries,awards,budget_y,associated_genres,press_critics_count,viewer_critics_count,synopsis_y,film_id_y,release_season,duration_minutes,producers_count,producer_1,producer_2,producer_3,producer_4,producer_5,top_stars_count,top_star_1,top_star_2,top_star_3,language_count,film_nationality_count,filming_secrets_num,fr_entry_week_period,fr_entry_week_iso_week,us_entry_week_period,us_entry_week_iso_week,fr_entries_num,us_entries_num,award_count,nomination_count,total_awards_nomination,associated_genres_count,press_critics_count_num,viewer_notes,viewer_critiques,synopsis_length
22101,Mascarade,Comédie dramatique,01/11/2022,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/22101-20220524111004-0.jpg,"Lorsqu’un jeune gigolo tombe sous le charme d’une sublime arnaqueuse, c’est le début d’un plan machiavélique sous le soleil brûlant de la Côte d’Azur. Les deux amoureux sont-ils prêts à tout pour s’offrir une vie de rêve, quitte à sacrifier celle d’une ancienne gloire du cinéma et d’un agent immobilier ?",2h 14min,3,Isabelle Adjani (Rôle principal - - Martha) | François Cluzet (Rôle principal - - Simon) | Pierre Niney (Rôle principal - - Adrien) | Charles Berling (Second rôle - - Jean-Charles) | Emmanuelle Devos (Second rôle - - Carole),91 498,856 156,Non disponible,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=289268.html,https://fr.web.img6.acsta.net/c_310_420/pictures/22/07/21/12/22/2437096.jpg,2022-11-01,2h 14min,,Nicolas Bedos,Nicolas Bedos,"Pierre Niney,Isabelle Adjani,François Cluzet",2.5,3.5,Français,Pathé Films,2021,,10 anecdotes,26 octobre au 2 novembre 2022,,91 498,,,-,"Comédie,Comédie dramatique,Policier,Drame",31 critiques,"6449 notes, 752 critiques","Lorsqu’un jeune gigolo tombe sous le charme d’une sublime arnaqueuse, c’est le début d’un plan machiavélique sous le soleil brûlant de la Côte d’Azur. Les deux amoureux sont-ils prêts à tout pour s’offrir une vie de rêve, quitte à sacrifier celle d’une ancienne gloire du cinéma et d’un agent immobilier ?",289268,Autumn,134.0,1,Nicolas Bedos,,,,,3,Pierre Niney,Isabelle Adjani,François Cluzet,1,0,10,26 octobre au 2 novembre 2022,0,,0,91498,0,0,0,0,4,31,6449,752,305
22511,Les Amandiers,Comédie dramatique,16/11/2022,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/22511-20221123070741.jpg,"L'histoire se situe à la fin des années 1980. Stella, Victor, Adèle, Etienne ont vingt ans. Ils passent le concours d'entrée de la célèbre école créée par Patrice Chéreau et Pierre Romans au Théâtre des Amandiers de Nanterre. Lancés à pleine vitesse dans la vie, la passion, le jeu, l'amour, ensemble ils vont vivre le tournant de leur vie mais aussi leur première tragédie.",2h 06min,2,Non disponible,104 057,213 935,Non disponible,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=286637.html,https://fr.web.img2.acsta.net/c_310_420/pictures/22/09/26/17/43/2905608.jpg,2022-11-16,2h 06min,,"Valeria Bruni Tedeschi,Noémie Lvovsky",Valeria Bruni Tedeschi,"Nadia Tereszkiewicz,Sofiane Bennacer,Louis Garrel",4.0,3.6,Français,Ad Vitam,2022,,15 anecdotes,16 au 23 novembre 2022,,104 057,,2 prix et 9 nominations,-,"Comédie,Comédie dramatique,Drame",32 critiques,"2461 notes, 195 critiques","Fin des années 80, Stella, Etienne, Adèle et toute la troupe ont vingt ans. Ils passent le concours d’entrée de la célèbre école créée par Patrice Chéreau et Pierre Romans au théâtre des Amandiers de Nanterre. Lancés à pleine vitesse dans la vie, la passion, le jeu, l’amour, ensemble ils vont vivre le tournant de leur vie mais aussi leurs premières grandes tragédies.",286637,Autumn,126.0,2,Valeria Bruni Tedeschi,Noémie Lvovsky,,,,3,Nadia Tereszkiewicz,Sofiane Bennacer,Louis Garrel,1,0,15,16/11/2022 – 23/11/2022,46,,0,104057,0,2,9,11,3,32,2461,195,369
22432,Annie Colère,Comédie dramatique,30/11/2022,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/22432-20221111124408-0.jpg,"Février 1974. Parce qu’elle se retrouve enceinte accidentellement, Annie, ouvrière et mère de deux enfants, rencontre le MLAC – Mouvement pour la Liberté de l’Avortement et de la Contraception qui pratique les avortements illégaux aux yeux de tous. Accueillie par ce mouvement unique, fondé sur l’aide concrète aux femmes et le partage des savoirs, elle va trouver dans la bataille pour l’adoption de la loi sur l'avortement un nouveau sens à sa vie.",2h 00min,3,Laure Calamy (Rôle principal - - Annie),68 373,171 503,Non disponible,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=280229.html,https://fr.web.img6.acsta.net/c_310_420/pictures/22/10/27/10/05/1362095.jpg,2022-11-30,2h 00min,,"Blandine Lenoir,Axelle Ropert",Blandine Lenoir,"Laure Calamy,Zita Hanrot,India Hair",3.8,4.0,Français,Diaphana Distribution,2022,,10 anecdotes,30 novembre au 7 décembre 2022,,68 373,,,-,Comédie dramatique,32 critiques,"2087 notes, 164 critiques","Février 1974. Parce qu’elle se retrouve enceinte accidentellement, Annie, ouvrière et mère de deux enfants, rencontre le MLAC – Mouvement pour la Liberté de l’Avortement et de la Contraception qui pratique les avortements illégaux aux yeux de tous. Accueillie par ce mouvement unique, fondé sur l’aide concrète aux femmes et le partage des savoirs, elle va trouver dans la bataille pour l’adoption de la loi sur l'avortement un nouveau sens à sa vie.",280229,Autumn,120.0,2,Blandine Lenoir,Axelle Ropert,,,,3,Laure Calamy,Zita Hanrot,India Hair,1,0,10,30 novembre au 7 décembre 2022,0,,0,68373,0,0,0,0,1,32,2087,164,450
22334,Les Banshees d'Inisherin,Comédie dramatique,28/12/2022,04/11/2022,https://www.jpbox-office.com/cinema/images/posters/22334-20221014051654-0.jpg,"Sur Inisherin - une île isolée au large de la côte ouest de l'Irlande - deux compères de toujours, Padraic et Colm, se retrouvent dans une impasse lorsque Colm décide du jour au lendemain de mettre fin à leur amitié. Abasourdi, Padraic n’accepte pas la situation et tente par tous les moyens de recoller les morceaux, avec le soutien de sa sœur Siobhan et de Dominic, un jeune insulaire un peu dérangé. Mais les efforts répétés de Padraic ne font que renforcer la détermination de son ancien ami et lorsque Colm finit par poser un ultimatum désespéré, les événements s’enveniment et vont avoir de terribles conséquences.",1h 49min,2,Colin Farrell (Rôle principal - - Pádraic Súilleabháin) | Brendan Gleeson (Rôle principal - - Colm Doherty),99 482,414 516,20 000 000 $,10 582 266 $,18 897 662 $,29 479 928 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=281293.html,https://fr.web.img5.acsta.net/c_310_420/pictures/22/11/21/09/41/4024615.jpg,2022-12-28,1h 54min,,Martin McDonagh,Martin McDonagh,"Colin Farrell,Brendan Gleeson,Kerry Condon",3.8,3.9,Anglais,The Walt Disney Company France,2022,"Irlande,U.S.A.",10 anecdotes,28 décembre 2022 au 4 janvier 2023,04 au 7 novembre 2022,99 482,2 056 919,10 prix et 20 nominations,-,"Comédie,Drame",31 critiques,"5602 notes, 434 critiques","Sur Inisherin - une île isolée au large de la côte ouest de l'Irlande - deux compères de toujours, Padraic et Colm, se retrouvent dans une impasse lorsque Colm décide du jour au lendemain de mettre fin à leur amitié. Abasourdi, Padraic n’accepte pas la situation et tente par tous les moyens de recoller les morceaux, avec le soutien de sa sœur Siobhan et de Dominic, un jeune insulaire un peu dérangé. Mais les efforts répétés de Padraic ne font que renforcer la détermination de son ancien ami et lorsque Colm finit par poser un ultimatum désespéré, les événements s’enveniment et vont avoir de terribles conséquences.",281293,Winter,114.0,1,Martin McDonagh,,,,,3,Colin Farrell,Brendan Gleeson,Kerry Condon,1,2,10,22/01/2023 – 04/01/2023,3,04/11/2022 – 07/11/2022,44,99482,2056919,10,20,30,2,31,5602,434,620
22671,Neneh Superstar,Comédie dramatique,25/01/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/22671-20230131030601-0.jpg,"Née pour danser, Neneh est une petite fille noire de 12 ans qui vient d'intégrer l'école de ballet de l'Opéra de Paris. Malgré son enthousiasme, elle va devoir redoubler d'efforts pour s'arracher à sa condition et se faire accepter par la directrice de l'établissement, Marianne Belage. Cette dernière est en effet la garante des traditions et porteuse d'un secret qui la relie à la petite ballerine.",1h 35min,2,Non disponible,41 397,77 318,? ,- $,424 548 $,424 548 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=291767.html,https://fr.web.img6.acsta.net/c_310_420/pictures/22/11/24/13/07/2910296.jpg,2023-01-25,1h 38min,,Ramzi Ben Sliman,Ramzi Ben Sliman,"Oumy Bruni Garrel,Maïwenn,Aïssa Maïga",2.9,2.4,Français,Gaumont Distribution,2022,,7 anecdotes,25 janvier au 1 février 2023,,41 397,,,-,"Comédie,Comédie dramatique,Drame",13 critiques,"335 notes, 32 critiques","Née pour danser, Neneh est une petite fille noire de 12 ans qui vient d'intégrer l'école de ballet de l'Opéra de Paris. Malgré son enthousiasme, elle va devoir redoubler d'efforts pour s'arracher à sa condition et se faire accepter par la directrice de l'établissement, Marianne Belage. Cette dernière est en effet la garante des traditions et porteuse d'un secret qui la relie à la petite ballerine.",291767,Winter,98.0,1,Ramzi Ben Sliman,,,,,3,Oumy Bruni Garrel,Maïwenn,Aïssa Maïga,1,0,7,25 janvier au 1 février 2023,0,,0,41397,0,0,0,0,3,13,335,32,400
22433,Le Pire voisin au monde,Comédie dramatique,01/02/2023,13/01/2023,https://www.jpbox-office.com/cinema/images/posters/22433-20221127084849-0.jpg,"Otto Anderson est un veuf grincheux qui est très attaché à ses manières. Lorsqu'une jeune famille pleine de vie s'installe à côté, il rencontre son partenaire en Marisol à l'esprit vif et très enceinte, menant à une amitié improbable qui va bouleverser son monde. Vivez une histoire drôle et réconfortante sur la façon dont certaines familles viennent des endroits les plus inattendus.",2h 06min,4,Tom Hanks (Rôle principal - - Otto Anderson),67 470,114 597,50 000 000 $,64 263 300 $,14 500 000 $,78 763 300 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=259131.html,https://fr.web.img6.acsta.net/c_310_420/pictures/22/10/21/08/45/4413721.jpg,2023-02-01,2h 07min,,"Marc Forster,David Magee",Marc Forster,"Tom Hanks,Mariana Treviño,Rachel Keller",2.6,3.7,Anglais,Sony Pictures Releasing France,2022,"U.S.A.,Suède",7 anecdotes,01 au 8 février 2023,06 au 9 janvier 2023,67 470,4 202 386,,-,"Comédie,Comédie dramatique,Drame",14 critiques,"3616 notes, 368 critiques","LE PIRE VOISIN AU MONDE raconte l’histoire d’Otto Anderson, vieux bougon qui n’a plus aucune raison de vivre depuis la mort de sa femme. Alors qu’il s’apprête à en finir, il est dérangé dans ses plans par une famille, jeune et pleine d’énergie, qui s’installe dans la maison voisine : il fait alors la connaissance de Marisol, douée d’un sacré sens de la répartie, et comprend qu’il a trouvé une adversaire à sa hauteur ! Tandis qu’elle le pousse à porter un autre regard sur la vie, une amitié improbable se noue entre eux qui bouleverse totalement les repères d’Otto…",259131,Winter,127.0,2,Marc Forster,David Magee,,,,3,Tom Hanks,Mariana Treviño,Rachel Keller,1,2,7,01/02/2023 – 08/02/2023,5,06/01/2023 – 09/01/2023,1,67470,4202386,0,0,0,3,14,3616,368,569
22525,La Grande magie,Comédie dramatique,08/02/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/22525-20230101065228-0.jpg,"France, les années 20. Dans un hôtel au bord de la mer, un spectacle de magie distrait les clients désœuvrés. Marta, une jeune femme malheureuse avec son mari jaloux, accepte de participer à un numéro de disparition et en profite pour disparaître pour de bon. Pour répondre au mari exigeant le retour de sa femme, le magicien lui met entre les mains une boîte en lui disant qu’elle est à l’intérieur. Cependant il ne doit l’ouvrir que s’il a absolument foi en elle, sous peine de la faire disparaître à jamais. Le doute s’installe alors chez Charles…",1h 50min,3,Sergi Lopez (Rôle principal - - Albert) | Denis Podalydès (Rôle principal - - Charles),47 867,100 039,6 700 000 ,- $,505 701 $,505 701 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=279868.html,https://fr.web.img6.acsta.net/c_310_420/pictures/22/12/15/15/06/3467752.jpg,2023-02-08,1h 50min,,"Noémie Lvovsky,Florence Seyvos",Noémie Lvovsky,"Denis Podalydès,Sergi López,Noémie Lvovsky",3.0,2.6,Français,Ad Vitam,2022,"France,Allemagne",7 anecdotes,08 au 15 février 2023,,47 867,,,-,Comédie dramatique,24 critiques,"735 notes, 131 critiques","France, les années 20. Dans un hôtel au bord de la mer, un spectacle de magie distrait les clients désœuvrés. Marta, une jeune femme malheureuse avec son mari jaloux, accepte de participer à un numéro de disparition et en profite pour disparaître pour de bon. Pour répondre au mari exigeant le retour de sa femme, le magicien lui met entre les mains une boîte en lui disant qu’elle est à l’intérieur. Cependant il ne doit l’ouvrir que s’il a absolument foi en elle, sous peine de la faire disparaître à jamais. Le doute s’installe alors chez Charles…",279868,Winter,110.0,2,Noémie Lvovsky,Florence Seyvos,,,,3,Denis Podalydès,Sergi López,Noémie Lvovsky,1,2,7,08/02/2023 – 15/02/2023,6,,0,47867,0,0,0,0,1,24,735,131,550
22528,L'Astronaute,Comédie dramatique,15/02/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/22528-20230121110835-0.jpg,"Ingénieur en aéronautique chez Ariane Group, Jim se consacre depuis des années à un projet secret et hors normes : construire sa propre fusée et accomplir le premier vol spatial habité en amateur. Mais pour réaliser son rêve, il va devoir apprendre à le partager…",1h 50min,4,Mathieu Kassovitz (Rôle principal - - Alexandre Ribbot),35 020,56 274,3 950 000 ,- $,342 234 $,342 234 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=288967.html,https://fr.web.img5.acsta.net/c_310_420/pictures/23/01/06/12/26/2679781.jpg,2023-02-15,1h 50min,,"Nicolas Giraud,Stéphane Cabel",Nicolas Giraud,"Nicolas Giraud,Mathieu Kassovitz,Hélène Vincent",3.5,3.9,Français,Orange Studio Distribution / Diaphana Distribution,2022,,8 anecdotes,15 au 22 février 2023,,35 020,,,-,Comédie dramatique,23 critiques,"1420 notes, 206 critiques","Ingénieur en aéronautique chez ArianeGroup, Jim se consacre depuis des années à un projet secret : construire sa propre fusée et accomplir le premier vol spatial habité en amateur. Mais pour réaliser son rêve, il doit apprendre à le partager…",288967,Winter,110.0,2,Nicolas Giraud,Stéphane Cabel,,,,3,Nicolas Giraud,Mathieu Kassovitz,Hélène Vincent,1,0,8,15/02/2023 – 22/02/2023,7,,0,35020,0,0,0,0,1,23,1420,206,242
22712,À la belle étoile,Comédie dramatique,22/02/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/22712-20230227045126.jpg,"Depuis son plus jeune âge, Yazid n’a qu’une passion, la pâtisserie. Elevé entre famille d’accueil et foyer, le jeune homme s’est forgé un caractère indomptable. D’Epernay à Paris en passant par Monaco il va tenter de réaliser son rêve : travailler chez les plus grands chefs pâtissiers et devenir le meilleur.",1h 50min,3,Pascal Legitimus (Second rôle - - Bouchard),67 974,105 259,? ,- $,657 329 $,657 329 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=291293.html,https://fr.web.img6.acsta.net/c_310_420/pictures/23/01/11/09/02/3588720.jpg,2023-02-22,1h 51min,,"Sébastien Tulard,Cédric Ido",Sébastien Tulard,"Riadh Belaïche,Marwan Amesker,Loubna Abidar",2.9,3.7,Français,Bac Films,2023,,6 anecdotes,22 février au 1 mars 2023,,67 974,,,-,"Comédie,Drame",13 critiques,"1098 notes, 141 critiques","Depuis son plus jeune âge, Yazid n’a qu’une passion, la pâtisserie. Elevé entre famille d’accueil et foyer, le jeune homme s’est forgé un caractère indomptable. D’Epernay à Paris en passant par Monaco il va tenter de réaliser son rêve : travailler chez les plus grands chefs pâtissiers et devenir le meilleur.",291293,Winter,111.0,2,Sébastien Tulard,Cédric Ido,,,,3,Riadh Belaïche,Marwan Amesker,Loubna Abidar,1,0,6,22 février au 1 mars 2023,0,,0,67974,0,0,0,0,2,13,1098,141,309
22497,Mon Crime,Comédie dramatique,08/03/2023,25/12/2023,https://www.jpbox-office.com/cinema/images/posters/A-2023-22497-20230309084002.jpg,"Dans les années 30 à Paris, Madeleine Verdier, jeune et jolie actrice sans le sou et sans talent, est accusée du meurtre d’un célèbre producteur. Aidée de sa meilleure amie Pauline, jeune avocate au chômage, elle est acquittée pour légitime défense. Commence alors une nouvelle vie, faite de gloire et de succès, jusqu’à ce que la vérité éclate au grand jour…",1h 42min,3,Dany Boon (Second rôle - - Palmarède) | André Dussollier (Second rôle - - M. Bonnard) | Isabelle Huppert (Second rôle - - Odette Chaumette) | Fabrice Luchini (Second rôle - - Le juge Gustave Rabusset),427 391,1 091 489,? ,122 083 $,10 129 062 $,10 251 145 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=304685.html,https://fr.web.img2.acsta.net/c_310_420/pictures/23/01/10/15/13/3810364.jpg,2023-03-08,1h 43min,,François Ozon,François Ozon,"Nadia Tereszkiewicz,Rebecca Marder,Isabelle Huppert",4.0,3.8,Français,Gaumont Distribution,2023,,8 anecdotes,08 au 15 mars 2023,,427 391,,,-,"Comédie,Comédie dramatique,Policier,Drame,Judiciaire",33 critiques,"6586 notes, 620 critiques","Dans les années 30 à Paris, Madeleine Verdier, jeune et jolie actrice sans le sou et sans talent, est accusée du meurtre d’un célèbre producteur. Aidée de sa meilleure amie Pauline, jeune avocate au chômage, elle est acquittée pour légitime défense. Commence alors une nouvelle vie, faite de gloire et de succès, jusqu’à ce que la vérité éclate au grand jour…",304685,Spring,103.0,1,François Ozon,,,,,3,Nadia Tereszkiewicz,Rebecca Marder,Isabelle Huppert,1,0,8,08/03/2023 – 15/03/2023,10,,0,427391,0,0,0,0,5,33,6586,620,359
22899,Chien de la casse,Comédie dramatique,19/04/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2023-22899-20230506062834.jpg,"Dog et Mirales sont amis d’enfance. Ils vivent dans un petit village du sud de la France et passent la majeure partie de leurs journées à traîner dans les rues. Pour tuer le temps, Mirales a pris l’habitude de taquiner Dog plus que de raison. Leur amitié va être mise à mal par l'arrivée au village d'une jeune fille, Elsa, avec qui Dog va vivre une histoire d'amour. Rongé par la jalousie, Mirales va devoir se défaire de son passé pour pouvoir grandir, et trouver sa place.",1h 33min,4,Non disponible,20 877,102 382,? ,- $,555 548 $,555 548 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=279636.html,https://fr.web.img6.acsta.net/c_310_420/pictures/23/03/22/09/10/0272581.jpg,2023-04-19,1h 33min,,Jean-Baptiste Durand,Jean-Baptiste Durand,"Anthony Bajon,Raphaël Quenard,Galatea Bellugi",3.7,3.9,Français,Bac Films,2023,,8 anecdotes,19 au 26 avril 2023,,20 877,,3 prix et 6 nominations,-,Comédie dramatique,22 critiques,"5834 notes, 367 critiques","Dog et Mirales sont amis d’enfance. Ils vivent dans un petit village du sud de la France et passent la majeure partie de leurs journées à traîner dans les rues. Pour tuer le temps, Mirales a pris l’habitude de taquiner Dog plus que de raison. Leur amitié va être mise à mal par l'arrivée au village d'une jeune fille, Elsa, avec qui Dog va vivre une histoire d'amour. Rongé par la jalousie, Mirales va devoir se défaire de son passé pour pouvoir grandir, et trouver sa place.",279636,Spring,93.0,1,Jean-Baptiste Durand,,,,,3,Anthony Bajon,Raphaël Quenard,Galatea Bellugi,1,0,8,19/04/2023 – 26/04/2023,16,,0,20877,0,3,6,9,1,22,5834,367,475
